"福特獵鷹","福特獵鷹","Ford ea falcon"
"福特eb獵鷹","福特eb獵鷹","Ford eb falcon"
"Explosion crater","Explosion crater","Explosion crater"
"Fire department","Fire department","Fire department"
"英國長毛","英國長毛","British longhair"
"烏龍茶","烏龍茶","Oolong"
"白屈菜","白屈菜","Chelidonium"
"Okapi","Okapi","Okapi"
"Grain milk","Grain milk","Grain milk"
"Ohio Buckeye","Ohio Buckeye","Ohio Buckeye"
"Orchid","Orchid","Orchid"
"香港美食","香港美食","Hong Kong cuisine"
"Postage meter","Postage meter","Postage meter"
"Brown rice syrup","Brown rice syrup","Brown rice syrup"
"洛基","洛基","Loki"
"牧羊人霍夫","牧羊人霍夫","Smalahove"
"消防隊員","消防隊員","Fireman"
"大麥麥芽糖漿","大麥麥芽糖漿","Barley malt syrup"
"老式的","老式的","Old fashioned"
"章魚","章魚","Octopus"
"老丹麥指針","老丹麥指針","Old danish pointer"
"西藏梗","西藏梗","Tibetan terrier"
"海甜菜","海甜菜","Sea beet"
"有限的板球比賽","有限的板球比賽","Limited overs cricket"
"Nasi kandar","Nasi kandar","Nasi kandar"
"運算放大器","運算放大器","Operational amplifier"
"Hesperornis","Hesperornis","Hesperornis"
"Kokis","Kokis","Kokis"
"Japanese sea bass","Japanese sea bass","Japanese sea bass"
"庫里安短尾","庫里安短尾","Kurilian bobtail"
"火藥茶","火藥茶","Gunpowder tea"
"溶菌素","溶菌素","Lissotriton"
"Turkey ham","Turkey ham","Turkey ham"
"Trabaccolo","Trabaccolo","Trabaccolo"
"Dog collar","Dog collar","Dog collar"
"湯","湯","Puchero"
"Fricot","Fricot","Fricot"
"Mercedes-benz f-cell roadster","Mercedes-benz f-cell roadster","Mercedes-benz f-cell roadster"
"Bordered Patch","Bordered Patch","Bordered Patch"
"藍夾克","藍夾克","Bluejacket"
"Panduri","Panduri","Panduri"
"Pickup truck racing","Pickup truck racing","Pickup truck racing"
"魚池","魚池","Fish pond"
"Scarlet gourd","Scarlet gourd","Scarlet gourd"
"Planet","Planet","Planet"
"道奇超級蜂","道奇超級蜂","Dodge super bee"
"Painting","Painting","Painting"
"Dodge a100","Dodge a100","Dodge a100"
"將有","將有","Pakhala"
"Polish lowland sheepdog","Polish lowland sheepdog","Polish lowland sheepdog"
"詩歌","詩歌","Poetry"
"Mound-building termites","Mound-building termites","Mound-building termites"
"Performing arts","Performing arts","Performing arts"
"Dodge d series","Dodge d series","Dodge d series"
"Dodge c series","Dodge c series","Dodge c series"
"道奇B系列","道奇B系列","Dodge b series"
"西科斯基H-34","西科斯基H-34","Sikorsky h-34"
"東方罌粟","東方罌粟","Oriental poppy"
"丁達","丁達","Tinda"
"靈長類動物","靈長類動物","Primate"
"Western lowland gorilla","Western lowland gorilla","Western lowland gorilla"
"Ford model y","Ford model y","Ford model y"
"Galápagos tortoise","Galápagos tortoise","Galápagos tortoise"
"Mat (Gym)","Mat (Gym)","Mat (Gym)"
"Cream pie","Cream pie","Cream pie"
"撲克","撲克","Poker"
"Moonwalk","Moonwalk","Moonwalk"
"Austin a40 devon","Austin a40 devon","Austin a40 devon"
"統一蠟燭","統一蠟燭","Unity candle"
"奧斯汀A40運動","奧斯汀A40運動","Austin a40 sports"
"Caigua","Caigua","Caigua"
"Piano","Piano","Piano"
"Austin a40 somerset","Austin a40 somerset","Austin a40 somerset"
"Rattle","Rattle","Rattle"
"Girl","Girl","Girl"
"Kosher salt","Kosher salt","Kosher salt"
"Butajiru","Butajiru","Butajiru"
"Mitsubishi fto","Mitsubishi fto","Mitsubishi fto"
"Austin cambridge","Austin cambridge","Austin cambridge"
"Common shepherd"s purse","Common shepherd"s purse","Common shepherd"s purse"
"雪球大戰","雪球大戰","Snowball fight"
"街頭賽車","街頭賽車","Street racing"
"Pope","Pope","Pope"
"First Day of Passover","First Day of Passover","First Day of Passover"
"Yellow nutsedge","Yellow nutsedge","Yellow nutsedge"
"Knee-high boot","Knee-high boot","Knee-high boot"
"Austin a70","Austin a70","Austin a70"
"Petroleum","Petroleum","Petroleum"
"Riley pathfinder","Riley pathfinder","Riley pathfinder"
"Riley two-point-six","Riley two-point-six","Riley two-point-six"
"Riley one-point-five","Riley one-point-five","Riley one-point-five"
"Ultima gtr","Ultima gtr","Ultima gtr"
"Hispano-suiza h6","Hispano-suiza h6","Hispano-suiza h6"
"Power seat","Power seat","Power seat"
"黑芥末","黑芥末","Black mustard"
"Chocolate chip","Chocolate chip","Chocolate chip"
"Charoset","Charoset","Charoset"
"Train ferry","Train ferry","Train ferry"
"Lamborghini lm002","Lamborghini lm002","Lamborghini lm002"
"Lemonsoda","Lemonsoda","Lemonsoda"
"Pabellón criollo","Pabellón criollo","Pabellón criollo"
"Cachapa","Cachapa","Cachapa"
"Button accordion","Button accordion","Button accordion"
"Bronze hammerhead shark","Bronze hammerhead shark","Bronze hammerhead shark"
"Shuffling","Shuffling","Shuffling"
"奧斯汀a30","奧斯汀a30","Austin a30"
"奧斯汀a35","奧斯汀a35","Austin a35"
"Austin a40 farina","Austin a40 farina","Austin a40 farina"
"Grapefruit juice","Grapefruit juice","Grapefruit juice"
"家禽","家禽","Poultry"
"Checker aerobus","Checker aerobus","Checker aerobus"
"Mg magnette za","Mg magnette za","Mg magnette za"
"Parsley","Parsley","Parsley"
"Plant","Plant","Plant"
"Peppermint","Peppermint","Peppermint"
"Gungdo","Gungdo","Gungdo"
"Olde english 800","Olde english 800","Olde english 800"
"Poales","Poales","Poales"
"Innocenti mini","Innocenti mini","Innocenti mini"
"Brain coral","Brain coral","Brain coral"
"Synthetic rubber","Synthetic rubber","Synthetic rubber"
"Isuzu trooper","Isuzu trooper","Isuzu trooper"
"Wolseley 6/90","Wolseley 6/90","Wolseley 6/90"
"Gopher snake","Gopher snake","Gopher snake"
"Wolseley 15/60","Wolseley 15/60","Wolseley 15/60"
"Austin westminster","Austin westminster","Austin westminster"
"Penteconter","Penteconter","Penteconter"
"Blenheim ginger ale","Blenheim ginger ale","Blenheim ginger ale"
"Fiat 242","Fiat 242","Fiat 242"
"Acura rdx","Acura rdx","Acura rdx"
"Ford custom","Ford custom","Ford custom"
"Cocktail dress","Cocktail dress","Cocktail dress"
"Löwchen","Löwchen","Löwchen"
"Alligator gar","Alligator gar","Alligator gar"
"Peninsula","Peninsula","Peninsula"
"Plain","Plain","Plain"
"Physicist","Physicist","Physicist"
"Mg f / mg tf","Mg f / mg tf","Mg f / mg tf"
"Pasta with pancetta","Pasta with pancetta","Pasta with pancetta"
"Extra virgin olive oil","Extra virgin olive oil","Extra virgin olive oil"
"Vodka and tonic","Vodka and tonic","Vodka and tonic"
"Fermented fish","Fermented fish","Fermented fish"
"Passport","Passport","Passport"
"Satyr Comma","Satyr Comma","Satyr Comma"
"Pastitsio","Pastitsio","Pastitsio"
"Two-man saw","Two-man saw","Two-man saw"
"Plymouth prowler","Plymouth prowler","Plymouth prowler"
"Mofletta","Mofletta","Mofletta"
"Panucho","Panucho","Panucho"
"Sports sedan","Sports sedan","Sports sedan"
"Energy shot","Energy shot","Energy shot"
"Snow crocus","Snow crocus","Snow crocus"
"Pontiac safari","Pontiac safari","Pontiac safari"
"Aggressive inline skating","Aggressive inline skating","Aggressive inline skating"
"Pholidota","Pholidota","Pholidota"
"Yorkipoo","Yorkipoo","Yorkipoo"
"Cretan crocus","Cretan crocus","Cretan crocus"
"Mini rugby","Mini rugby","Mini rugby"
"Tommie crocus","Tommie crocus","Tommie crocus"
"Pda","Pda","Pda"
"Wood stain","Wood stain","Wood stain"
"Goat meat","Goat meat","Goat meat"
"Solar power","Solar power","Solar power"
"Bank (Geography)","Bank (Geography)","Bank (Geography)"
"Lomo","Lomo","Lomo"
"Volpino italiano","Volpino italiano","Volpino italiano"
"Salsa dance","Salsa dance","Salsa dance"
"Trucker hat","Trucker hat","Trucker hat"
"Rover p6","Rover p6","Rover p6"
"Kifli","Kifli","Kifli"
"Physician","Physician","Physician"
"Dayflower family","Dayflower family","Dayflower family"
"Grumman american aa-1","Grumman american aa-1","Grumman american aa-1"
"Pasties","Pasties","Pasties"
"Daewoo lemans","Daewoo lemans","Daewoo lemans"
"Chevrolet spark","Chevrolet spark","Chevrolet spark"
"Teleconverter","Teleconverter","Teleconverter"
"Subaru r2","Subaru r2","Subaru r2"
"Subaru r1","Subaru r1","Subaru r1"
"Rover p5","Rover p5","Rover p5"
"Honda avancier","Honda avancier","Honda avancier"
"Coton de tulear","Coton de tulear","Coton de tulear"
"Daewoo leganza","Daewoo leganza","Daewoo leganza"
"Animal training","Animal training","Animal training"
"Road bicycle racing","Road bicycle racing","Road bicycle racing"
"保時捷Panamera","保時捷Panamera","Porsche panamera"
"Bentley t-series","Bentley t-series","Bentley t-series"
"風琴管","風琴管","Organ pipe"
"Kia optima","Kia optima","Kia optima"
"Chrysler pacifica","Chrysler pacifica","Chrysler pacifica"
"Smartweed-buckwheat family","Smartweed-buckwheat family","Smartweed-buckwheat family"
"豐田遠景","豐田遠景","Toyota vista"
"Toyota carina","Toyota carina","Toyota carina"
"Toyota allion","Toyota allion","Toyota allion"
"Lancia 037","Lancia 037","Lancia 037"
"Gun turret","Gun turret","Gun turret"
"Athletic trainer","Athletic trainer","Athletic trainer"
"Cooter","Cooter","Cooter"
"Florida Redbelly Turtle","Florida Redbelly Turtle","Florida Redbelly Turtle"
"危險品套裝","危險品套裝","Hazmat suit"
"Peel p50","Peel p50","Peel p50"
"Grape hyacinth","Grape hyacinth","Grape hyacinth"
"Mimosa tenuiflora","Mimosa tenuiflora","Mimosa tenuiflora"
"海底峽谷","海底峽谷","Submarine canyon"
"Carmine","Carmine","Carmine"
"Doghouse","Doghouse","Doghouse"
"Bight","Bight","Bight"
"紅肉","紅肉","Red meat"
"Sufganiyah","Sufganiyah","Sufganiyah"
"American mastiff","American mastiff","American mastiff"
"Isuzu oasis","Isuzu oasis","Isuzu oasis"
"College softball","College softball","College softball"
"Lekvar","Lekvar","Lekvar"
"Quiche lorraine","Quiche lorraine","Quiche lorraine"
"Green pea risotto","Green pea risotto","Green pea risotto"
"Minted peas","Minted peas","Minted peas"
"Creamed spinach","Creamed spinach","Creamed spinach"
"Baked sweet potato","Baked sweet potato","Baked sweet potato"
"Rye flour","Rye flour","Rye flour"
"Airheads","Airheads","Airheads"
"Cooler","Cooler","Cooler"
"Tofu skin","Tofu skin","Tofu skin"
"African food","African food","African food"
"Opel diplomat","Opel diplomat","Opel diplomat"
"Campdrafting","Campdrafting","Campdrafting"
"Gristmill","Gristmill","Gristmill"
"本田z","本田z","Honda z"
"Potato","Potato","Potato"
"Mercedes-benz w120","Mercedes-benz w120","Mercedes-benz w120"
"梅賽德斯-奔馳W114","梅賽德斯-奔馳W114","Mercedes-benz w114"
"Mercedes-benz w123","Mercedes-benz w123","Mercedes-benz w123"
"梅賽德斯-奔馳W124","梅賽德斯-奔馳W124","Mercedes-benz w124"
"Dog scootering","Dog scootering","Dog scootering"
"Feather boa","Feather boa","Feather boa"
"Folkrace","Folkrace","Folkrace"
"Shoe tree","Shoe tree","Shoe tree"
"Pianist","Pianist","Pianist"
"梅賽德斯-奔馳R107和C107","梅賽德斯-奔馳R107和C107","Mercedes-benz r107 and c107"
"梅賽德斯-奔馳R129","梅賽德斯-奔馳R129","Mercedes-benz r129"
"Mercedes-benz w219","Mercedes-benz w219","Mercedes-benz w219"
"夾","夾","Folder"
"大宇努比拉","大宇努比拉","Daewoo nubira"
"Peugeot 203","Peugeot 203","Peugeot 203"
"Naranjilla","Naranjilla","Naranjilla"
"貞彌","貞彌","Sadya"
"骨形目","骨形目","Perciformes"
"Pawpaw","Pawpaw","Pawpaw"
"Nissan gazelle","Nissan gazelle","Nissan gazelle"
"Side cap","Side cap","Side cap"
"自由高峰","自由高峰","Liberty spikes"
"Nissan cima","Nissan cima","Nissan cima"
"氣動工具","氣動工具","Pneumatic tool"
"Hair spray","Hair spray","Hair spray"
"河豚","河豚","Blowfish"
"Tang soo do","Tang soo do","Tang soo do"
"Daewoo lacetti","Daewoo lacetti","Daewoo lacetti"
"塞斯納402","塞斯納402","Cessna 402"
"甜味","甜味","Sweetness"
"蘸","蘸","Dip"
"兒科","兒科","Pediatrics"
"攝影","攝影","Photography"
"水星殖民地公園","水星殖民地公園","Mercury colony park"
"Pump","Pump","Pump"
"腰果雞","腰果雞","Cashew chicken"
"Parish","Parish","Parish"
"Property","Property","Property"
"Police","Police","Police"
"Temper tantrum","Temper tantrum","Temper tantrum"
"Gasoline","Gasoline","Gasoline"
"丙烷","丙烷","Propane"
"Crème de menthe","Crème de menthe","Crème de menthe"
"海鷹","海鷹","Sea eagle"
"Nacatamal","Nacatamal","Nacatamal"
"下坡山地自行車","下坡山地自行車","Downhill mountain biking"
"歐寶奧林匹亞","歐寶奧林匹亞","Opel olympia"
"欖仁","欖仁","Terminalia catappa"
"Tofurkey","Tofurkey","Tofurkey"
"探魚器","探魚器","Fishfinder"
"西部針葉樹種子蟲","西部針葉樹種子蟲","Western conifer seed bug"
"Recital","Recital","Recital"
"Maserati 3200 gt","Maserati 3200 gt","Maserati 3200 gt"
"福特精英","福特精英","Ford elite"
"金字塔","金字塔","Pyramid"
"山楂片","山楂片","Haw flakes"
"牧師","牧師","Priest"
"英菲尼迪QX70","英菲尼迪QX70","Infiniti qx70"
"圖形軟件","圖形軟件","Graphics software"
"球","球","Pallone"
"加拿大哥倫拜恩","加拿大哥倫拜恩","Canada columbine"
"韓國皇室料理","韓國皇室料理","Korean royal court cuisine"
"卡倫石龍子","卡倫石龍子","Cullen skink"
"Red bugs","Red bugs","Red bugs"
"Street food","Street food","Street food"
"魚","魚","Channel Catfish"
"螺旋槳（風扇）","螺旋槳（風扇）","Propeller (Fan)"
"神奇寶貝","神奇寶貝","Pokémon"
"泥摔跤","泥摔跤","Mud wrestling"
"鴨嘴獸","鴨嘴獸","Platypus"
"Eritrean cuisine","Eritrean cuisine","Eritrean cuisine"
"Shoe polish","Shoe polish","Shoe polish"
"朝聖","朝聖","Pilgrimage"
"西塞利","西塞利","Cicely"
"窩棚","窩棚","Shack"
"Common rue","Common rue","Common rue"
"新幾內亞唱歌狗","新幾內亞唱歌狗","New guinea singing dog"
"Chokladboll","Chokladboll","Chokladboll"
"普洛特","普洛特","Pluot"
"塗料","塗料","Paint"
"德州吐司","德州吐司","Texas toast"
"Sports equipment","Sports equipment","Sports equipment"
"馬瑞瑪牧羊犬","馬瑞瑪牧羊犬","Maremma sheepdog"
"Harira","Harira","Harira"
"東部帳篷毛毛蟲","東部帳篷毛毛蟲","Eastern tent caterpillar"
"起亞索倫托","起亞索倫托","Kia sorento"
"黑櫻桃","黑櫻桃","Black cherry"
"福特exp","福特exp","Ford exp"
"布加迪13型","布加迪13型","Bugatti type 13"
"布加迪35型","布加迪35型","Bugatti type 35"
"布加迪51型","布加迪51型","Bugatti type 51"
"Bugatti type 18","Bugatti type 18","Bugatti type 18"
"布加迪皇家","布加迪皇家","Bugatti royale"
"Bugatti type 46","Bugatti type 46","Bugatti type 46"
"布加迪55型","布加迪55型","Bugatti type 55"
"Bugatti type 101","Bugatti type 101","Bugatti type 101"
"布加迪32型","布加迪32型","Bugatti type 32"
"道奇狗","道奇狗","Dodger dog"
"裝飾","裝飾","Ornament"
"大西洋西班牙鯖魚","大西洋西班牙鯖魚","Atlantic spanish mackerel"
"雪佛蘭凱爾特人","雪佛蘭凱爾特人","Chevrolet celta"
"塞斯納210","塞斯納210","Cessna 210"
"月花","月花","Moonflower"
"宣傳冊","宣傳冊","Brochure"
"桑加拉惹","桑加拉惹","Sangharaja"
"纏繞","纏繞","Twine"
"導彈艇","導彈艇","Missile boat"
"燕麥葡萄乾餅乾","燕麥葡萄乾餅乾","Oatmeal-raisin cookies"
"Unsalted butter","Unsalted butter","Unsalted butter"
"多用途麵粉","多用途麵粉","All-purpose flour"
"木麻黃屬","木麻黃屬","Casuarina"
"Figwort","Figwort","Figwort"
"蘭格的金屬印記","蘭格的金屬印記","Lange"s Metalmark"
"現代Accus","現代Accus","Hyundai equus"
"常春藤","常春藤","Ivy gourd"
"科羅拉多河蟾蜍","科羅拉多河蟾蜍","Colorado River Toad"
"摩托艇","摩托艇","Powerboating"
"彈藥帶","彈藥帶","Ammunition belt"
"Crown vetch","Crown vetch","Crown vetch"
"基斯瓦","基斯瓦","Kiswah"
"三菱挑戰者","三菱挑戰者","Mitsubishi challenger"
"奶油脂","奶油脂","Butterfat"
"Rockfall","Rockfall","Rockfall"
"意大利面","意大利面","Pasta"
"企鵝","企鵝","Penguin"
"Lancashire heeler","Lancashire heeler","Lancashire heeler"
"Plastic","Plastic","Plastic"
"四國","四國","Shikoku"
"西印度小黃瓜","西印度小黃瓜","West indian gherkin"
"冬季美味","冬季美味","Winter savory"
"滑輪","滑輪","Pulley"
"公共交通","公共交通","Public transport"
"沙漠棕櫚","沙漠棕櫚","Desert Palm"
"福特彗星","福特彗星","Ford comète"
"Nissan cube","Nissan cube","Nissan cube"
"延音踏板","延音踏板","Sustain pedal"
"海軍陸戰隊武術計劃","海軍陸戰隊武術計劃","Marine corps martial arts program"
"甘草精","甘草精","Liquorice"
"多塞特郡蒂姆鬥牛犬","多塞特郡蒂姆鬥牛犬","Dorset olde tyme bulldogge"
"勞埃德lt 500","勞埃德lt 500","Lloyd lt 500"
"黃米飯","黃米飯","Nasi kuning"
"餅子","餅子","Serabi"
"鳳尾燕尾","鳳尾燕尾","Palamedes Swallowtail"
"雪佛蘭車隊","雪佛蘭車隊","Chevrolet fleetline"
"Cellophane noodles","Cellophane noodles","Cellophane noodles"
"日產豪美","日產豪美","Nissan homy"
"跳傘","跳傘","Parachuting"
"亨伯超級狙擊","亨伯超級狙擊","Humber super snipe"
"流浪狗","流浪狗","Street dog"
"Chevrolet captiva","Chevrolet captiva","Chevrolet captiva"
"日產巴薩拉","日產巴薩拉","Nissan bassara"
"氣動扭矩扳手","氣動扭矩扳手","Pneumatic torque wrench"
"類型110","類型110","Nsu typ 110"
"Quadratini","Quadratini","Quadratini"
"宮","宮","Palace"
"Fiat abarth 850tc berlina","Fiat abarth 850tc berlina","Fiat abarth 850tc berlina"
"男性人物","男性人物","Male person"
"阿巴特·辛卡2000","阿巴特·辛卡2000","Abarth simca 2000"
"產業","產業","Silpancho"
"托洛洛什","托洛洛什","Tololoche"
"林地景天","林地景天","Woodland stonecrop"
"S黃歡Noble","S黃歡Noble","Shuanghuan noble"
"第一次聖餐","第一次聖餐","First communion"
"單源咖啡","單源咖啡","Single-origin coffee"
"Great wall safe","Great wall safe","Great wall safe"
"大宇希望","大宇希望","Daewoo espero"
"Daewoo lanos","Daewoo lanos","Daewoo lanos"
"起亞卡倫斯","起亞卡倫斯","Kia carens"
"大發配偶","大發配偶","Daihatsu consorte"
"Tvr tuscan","Tvr tuscan","Tvr tuscan"
"馬修","馬修","Mathri"
"南瓜","南瓜","Pumpkin"
"五十鈴更快","五十鈴更快","Isuzu faster"
"面盆扳手","面盆扳手","Basin wrench"
"芝加哥風格的熱狗","芝加哥風格的熱狗","Chicago-style hot dog"
"Boorelu","Boorelu","Boorelu"
"in","in","Phin"
"芝士泡芙","芝士泡芙","Cheese puffs"
"TV M系列","TV M系列","Tvr m series"
"福特泰晤士307e","福特泰晤士307e","Ford thames 307e"
"Crepis paludosa","Crepis paludosa","Crepis paludosa"
"Alinazik kebab","Alinazik kebab","Alinazik kebab"
"水上船夫","水上船夫","Water boatmen"
"Mercedes-benz w126","Mercedes-benz w126","Mercedes-benz w126"
"Tournedos rossini","Tournedos rossini","Tournedos rossini"
"Pastiera","Pastiera","Pastiera"
"雪佛蘭樣式線","雪佛蘭樣式線","Chevrolet styleline"
"遊戲機","遊戲機","Playstation"
"Mg 6","Mg 6","Mg 6"
"藥用蘑菇","藥用蘑菇","Medicinal mushroom"
"電視潑婦","電視潑婦","Tvr vixen"
"世界f0","世界f0","Byd f0"
"賓扎薩拉","賓扎薩拉","Binzasara"
"梅賽德斯·奔馳W108","梅賽德斯·奔馳W108","Mercedes-benz w108"
"豐田蓋亞","豐田蓋亞","Toyota gaia"
"蟹餅乾","蟹餅乾","Crab cracker"
"保時捷928","保時捷928","Porsche 928"
"沃爾沃PV 60","沃爾沃PV 60","Volvo pv 60"
"GMC雪佛蘭","GMC雪佛蘭","Gmc chevette"
"工具和刀具磨床","工具和刀具磨床","Tool and cutter grinder"
"撐竿跳高","撐竿跳高","Pole vault"
"社交修飾","社交修飾","Social grooming"
"犁","犁","Plough"
"湄公河giant魚","湄公河giant魚","Mekong giant catfish"
"Z UI全","Z UI全","Zui quan"
"乍得","乍得","Chaat"
"港式奶茶","港式奶茶","Hong kong-style milk tea"
"蛋撻","蛋撻","Egg tart"
"獵海豹","獵海豹","Seal hunting"
"我不敢相信這不是黃油！","我不敢相信這不是黃油！","I can"t believe it"s not butter!"
"Pan flute","Pan flute","Pan flute"
"Sunburst Turtle","Sunburst Turtle","Sunburst Turtle"
"Dulse","Dulse","Dulse"
"Stevia","Stevia","Stevia"
"好","好","Kheer"
"牛奶和奶酪","牛奶和奶酪","Milk & cheese"
"平靜的","平靜的","Pacífico"
"棕櫚週日","棕櫚週日","Palm sunday"
"啟動測試版","啟動測試版","Lancia beta"
"自由式小輪車","自由式小輪車","Freestyle bmx"
"Flatland bmx","Flatland bmx","Flatland bmx"
"扁蟲","扁蟲","Flatworm"
"日產x-trail","日產x-trail","Nissan x-trail"
"特拉科約","特拉科約","Tlacoyo"
"Aonori","Aonori","Aonori"
"C-ad p p岡村奴","C-ad p p岡村奴","Cladosiphon okamuranus"
"本田流","本田流","Honda stream"
"大力神甲蟲","大力神甲蟲","Hercules beetle"
"托馬索瓜拉","托馬索瓜拉","De tomaso guarà"
"Infant baptism","Infant baptism","Infant baptism"
"道格拉斯C-74 Globemaster","道格拉斯C-74 Globemaster","Douglas c-74 globemaster"
"World book day","World book day","World book day"
"鍋爐製造商","鍋爐製造商","Boilermaker"
"Renault 14","Renault 14","Renault 14"
"帆傘運動","帆傘運動","Parasailing"
"Menta","Menta","Menta"
"保加利亞美食","保加利亞美食","Bulgarian cuisine"
"塔拉","塔拉","Tarator"
"梨","梨","Pear"
"現代Chibron","現代Chibron","Hyundai tiburon"
"嬰兒床","嬰兒床","Infant bed"
"Pickelhaube","Pickelhaube","Pickelhaube"
"Hyundai lavita","Hyundai lavita","Hyundai lavita"
"奎伊·泰夫","奎伊·泰夫","Kuy teav"
"Pankration","Pankration","Pankration"
"普通丁香","普通丁香","Common lilac"
"Tall bellflower","Tall bellflower","Tall bellflower"
"電視嵌合體","電視嵌合體","Tvr chimaera"
"Studebaker us6","Studebaker us6","Studebaker us6"
"哄騙","哄騙","Sujuk"
"青花瓷","青花瓷","Blue and white porcelain"
"Macrocystis","Macrocystis","Macrocystis"
"地球儀花","地球儀花","Globe flower"
"Fumaria","Fumaria","Fumaria"
"民間樂器","民間樂器","Folk instrument"
"普魯士蘆筍","普魯士蘆筍","Prussian asparagus"
"齊柏林飛艇","齊柏林飛艇","Cepelinai"
"沙灘足球","沙灘足球","Beach soccer"
"英國鬥牛犬","英國鬥牛犬","English Bulldog"
"海鬣蜥","海鬣蜥","Marine iguana"
"窗膜","窗膜","Window film"
"袖","袖","Sleeve"
"Shellbark hickory","Shellbark hickory","Shellbark hickory"
"Tubifextubifex","Tubifextubifex","Tubifex tubifex"
"血根加拿大血紅素","血根加拿大血紅素","BloodrootSanguinaria canadensis"
"倉庫","倉庫","Kho kho"
"膨化","膨化","Puffed"
"Canopy walkway","Canopy walkway","Canopy walkway"
"石灰（材料）","石灰（材料）","Lime (Material)"
"Doily","Doily","Doily"
"Alaunt","Alaunt","Alaunt"
"來自羅馬涅的Lagotto","來自羅馬涅的Lagotto","Lagotto romagnolo"
"芹菜","芹菜","Celtuce"
"龍月","龍月","Ryūteki"
"草原土撥鼠","草原土撥鼠","Prairie dog"
"Porcupine fishes","Porcupine fishes","Porcupine fishes"
"畫集，美術書","畫集，美術書","Art book"
"Corchorus","Corchorus","Corchorus"
"三菱燈","三菱燈","Mitsubishi carisma"
"Perodua kelisa","Perodua kelisa","Perodua kelisa"
"房頂的瓦片","房頂的瓦片","Teja"
"香菜","香菜","Culantro"
"墨西哥烤豬肉","墨西哥烤豬肉","Cochinita pibil"
"Porsche","Porsche","Porsche"
"Porsche 924","Porsche 924","Porsche 924"
"痛","痛","Pain"
"保時捷944","保時捷944","Porsche 944"
"保時捷968","保時捷968","Porsche 968"
"Porsche 912","Porsche 912","Porsche 912"
"普通的泥濘","普通的泥濘","Common mudpuppy"
"東方蟑螂","東方蟑螂","Oriental cockroach"
"Podophyllum peltatum","Podophyllum peltatum","Podophyllum peltatum"
"Red-footed booby","Red-footed booby","Red-footed booby"
"Public relations","Public relations","Public relations"
"隨心所欲（越野單車）","隨心所欲（越野單車）","Freeride (Mountain Biking)"
"Rundown","Rundown","Rundown"
"Parliament","Parliament","Parliament"
"Norwegian buhund","Norwegian buhund","Norwegian buhund"
"北極熊","北極熊","Polar bear"
"Ferrari 330","Ferrari 330","Ferrari 330"
"Buddha"s birthday","Buddha"s birthday","Buddha"s birthday"
"什麼","什麼","Coho"
"耳蝸","耳蝸","Oncorhynchus"
"豬扒","豬扒","Pig pickin""
"Brush hook","Brush hook","Brush hook"
"Wild mock-orange","Wild mock-orange","Wild mock-orange"
"馬球","馬球","Polo"
"Boeing 307 stratoliner","Boeing 307 stratoliner","Boeing 307 stratoliner"
"Ham and cheese sandwich","Ham and cheese sandwich","Ham and cheese sandwich"
"職業","職業","Profession"
"膽黃蜂","膽黃蜂","Gall Wasps"
"Mercedes-benz w10","Mercedes-benz w10","Mercedes-benz w10"
"小提琴","小提琴","Rebab"
"Parade","Parade","Parade"
"Mixer","Mixer","Mixer"
"Black drink","Black drink","Black drink"
"Electronic component","Electronic component","Electronic component"
"Frisian handball","Frisian handball","Frisian handball"
"葉足蟲","葉足蟲","Leaf Footed Bugs"
"Hyundai santa fe","Hyundai santa fe","Hyundai santa fe"
"Pencil","Pencil","Pencil"
"泡菜球","泡菜球","Pickleball"
"Soy milk maker","Soy milk maker","Soy milk maker"
"Eastern newt","Eastern newt","Eastern newt"
"Seat salsa","Seat salsa","Seat salsa"
"Italian ice","Italian ice","Italian ice"
"Clostera","Clostera","Clostera"
"曬乾的番茄","曬乾的番茄","Sun-dried tomato"
""Toyota concept vehicles, 2000–09"",""Toyota concept vehicles, 2000–09"",""Toyota concept vehicles, 2000–09""
"Seat bolero","Seat bolero","Seat bolero"
"Morris 250 ju","Morris 250 ju","Morris 250 ju"
"Nissan bluebird (u12)","Nissan bluebird (u12)","Nissan bluebird (u12)"
"魯迪西亞","魯迪西亞","Ludisia"
"福特雷鳥第11代","福特雷鳥第11代","Eleventh generation ford thunderbird"
"Seat tango","Seat tango","Seat tango"
"紙","紙","Paper"
"Steyr 100","Steyr 100","Steyr 100"
"Toyota grand hiace","Toyota grand hiace","Toyota grand hiace"
"Tenth generation ford thunderbird","Tenth generation ford thunderbird","Tenth generation ford thunderbird"
"Cupboard","Cupboard","Cupboard"
"Aviation (Drink)","Aviation (Drink)","Aviation (Drink)"
"Disaronno","Disaronno","Disaronno"
"品種","品種","Varanidae"
"at魚","at魚","Goatfishes"
"Surform","Surform","Surform"
"Pastel (Art)","Pastel (Art)","Pastel (Art)"
"Lay"s wow chips","Lay"s wow chips","Lay"s wow chips"
"越野滑雪者","越野滑雪者","Cross-country skier"
"Personal computer","Personal computer","Personal computer"
"Pakola","Pakola","Pakola"
"Red carpet","Red carpet","Red carpet"
"Pericallis","Pericallis","Pericallis"
"Pint glass","Pint glass","Pint glass"
"Ensatina","Ensatina","Ensatina"
"Float","Float","Float"
"經院摔跤","經院摔跤","Scholastic wrestling"
