"女孩","女孩","Girl","女孩","姑娘","女"
"粗鹽","粗鹽","Kosher salt"
"豬肉和蔬菜味iso湯","豬肉和蔬菜味iso湯","Butajiru"
"三菱FTO","三菱FTO","Mitsubishi fto"
"奧斯汀劍橋","奧斯汀劍橋","Austin cambridge"
"普通牧羊人的錢包","普通牧羊人的錢包",'''"Common shepherd''''s purse"'''
"雪球大戰","雪球大戰","Snowball fight"
"街頭賽車","街頭賽車","Street racing"
"教皇","教皇","Pope","教皇","主教"
"逾越節的第一天","逾越節的第一天","First Day of Passover"
"黃邊","黃邊","Yellow nutsedge"
"膝蓋高的靴子","膝蓋高的靴子","Knee-high boot"
"奧斯汀a70","奧斯汀a70","Austin a70"
"石油","石油","Petroleum","石油"
"萊利探路者","萊利探路者","Riley pathfinder"
"萊利兩點六","萊利兩點六","Riley two-point-six"
"萊利一分五","萊利一分五","Riley one-point-five"
"終極格鬥","終極格鬥","Ultima gtr"
"西班牙-瑞士h6","西班牙-瑞士h6","Hispano-suiza h6"
"電動座椅","電動座椅","Power seat"
"黑芥末","黑芥末","Black mustard"
"巧克力片","巧克力片","Chocolate chip"
"夏洛特","夏洛特","Charoset"
"火車輪渡","火車輪渡","Train ferry"
"蘭博基尼LM002","蘭博基尼LM002","Lamborghini lm002"
"檸檬蘇打","檸檬蘇打","Lemonsoda"
"克里奧爾語亭","克里奧爾語亭","Pabellón criollo"
"卡查帕","卡查帕","Cachapa"
"鈕扣手風琴","鈕扣手風琴","Button accordion"
"青銅鎚頭鯊","青銅鎚頭鯊","Bronze hammerhead shark"
"改組","改組","Shuffling","拖曳","洗"
"奧斯汀a30","奧斯汀a30","Austin a30"
"奧斯汀a35","奧斯汀a35","Austin a35"
"奧斯汀a40法里納","奧斯汀a40法里納","Austin a40 farina"
"西柚汁","西柚汁","Grapefruit juice","柚汁"
"家禽","家禽","Poultry","家禽","禽肉"
"空中客車檢查","空中客車檢查","Checker aerobus"
"鎂磁鐵","鎂磁鐵","Mg magnette za"
"香菜","香菜","Parsley","香菜","荷蘭芹"
"廠","廠","Plant","廠","株","事業","卉","內應","植物","種","植","栽","栽種","栽植","樹","安插","蒔","覆蓋"
"薄荷","薄荷","Peppermint","薄荷","薄荷油","荷","薄","胡椒薄荷"
"g克","g克","Gungdo"
"舊英語800","舊英語800","Olde english 800"
"Poales","Poales","Poales"
"Innocenti mini","Innocenti mini","Innocenti mini"
"腦珊瑚","腦珊瑚","Brain coral"
"合成橡膠","合成橡膠","Synthetic rubber"
"五十鈴騎兵","五十鈴騎兵","Isuzu trooper"
"沃爾斯利6/90","沃爾斯利6/90","Wolseley 6/90"
"地鼠蛇","地鼠蛇","Gopher snake"
"沃爾斯利15/60","沃爾斯利15/60","Wolseley 15/60"
"奧斯汀·威斯敏斯特","奧斯汀·威斯敏斯特","Austin westminster"
"潘特孔特","潘特孔特","Penteconter"
"布倫海姆薑汁","布倫海姆薑汁","Blenheim ginger ale"
"菲亞特242","菲亞特242","Fiat 242"
"ura歌rdx","ura歌rdx","Acura rdx"
"福特風俗","福特風俗","Ford custom"
"燕尾服","燕尾服","Cocktail dress"
"洛申","洛申","Löwchen"
"煮熟的鱷魚皮","煮熟的鱷魚皮","Alligator gar"
"半島","半島","Peninsula","半島"
"平原","平原","Plain","樸素","素","樸實","簡朴","白","朴","樸","陋","絕對","簡單的","明白的","川","平川","野","飛機","壩","野外","坪","清楚地"
"物理學家","物理學家","Physicist","物理學家","物理學者"
"鎂f /毫克tf","鎂f /毫克tf","Mg f / mg tf"
"意大利面配培根","意大利面配培根","Pasta with pancetta"
"特級初榨橄欖油","特級初榨橄欖油","Extra virgin olive oil"
"伏特加和補品","伏特加和補品","Vodka and tonic"
"發酵魚","發酵魚","Fermented fish"
"護照","護照","Passport","護照"
"薩特逗號","薩特逗號","Satyr Comma"
"混亂","混亂","Pastitsio"
"兩人鋸","兩人鋸","Two-man saw"
"普利茅斯徘徊者","普利茅斯徘徊者","Plymouth prowler"
"莫弗萊塔","莫弗萊塔","Mofletta"
"Panucho","Panucho","Panucho"
"運動轎車","運動轎車","Sports sedan"
"能量射門","能量射門","Energy shot"
"雪番紅花","雪番紅花","Snow crocus"
"龐蒂亞克野生動物園","龐蒂亞克野生動物園","Pontiac safari"
"激進的直排輪滑","激進的直排輪滑","Aggressive inline skating"
"費利多塔","費利多塔","Pholidota"
"Yorkipoo","Yorkipoo","Yorkipoo"
"克里特島番紅花","克里特島番紅花","Cretan crocus"
"迷你橄欖球","迷你橄欖球","Mini rugby"
"湯米番紅花","湯米番紅花","Tommie crocus"
"Pda","Pda","Pda"
"木材染色","木材染色","Wood stain"
"羊肉","羊肉","Goat meat"
"太陽能","太陽能","Solar power"
"銀行","銀行","Bank (Geography)"
"腰部","腰部","Lomo"
"Volpino Italiano","Volpino Italiano","Volpino italiano"
"莎莎舞","莎莎舞","Salsa dance"
"卡車司機有","卡車司機有","Trucker hat"
"羅孚p6","羅孚p6","Rover p6"
"新月","新月","Kifli"
"醫師","醫師","Physician"
"白晝家庭","白晝家庭","Dayflower family"
"格魯曼美國航空航天局1","格魯曼美國航空航天局1","Grumman american aa-1"
"餡餅","餡餅","Pasties"
"大宇勒曼斯","大宇勒曼斯","Daewoo lemans"
"雪佛蘭Spark","雪佛蘭Spark","Chevrolet spark"
"增距鏡","增距鏡","Teleconverter"
"斯巴魯R2","斯巴魯R2","Subaru r2"
"斯巴魯R1","斯巴魯R1","Subaru r1"
"羅孚p5","羅孚p5","Rover p5"
"本田前進","本田前進","Honda avancier"
"棉花圖萊亞爾","棉花圖萊亞爾","Coton de tulear"
"大宇萊甘薩","大宇萊甘薩","Daewoo leganza"
"動物訓練","動物訓練","Animal training"
"公路自行車賽車","公路自行車賽車","Road bicycle racing"
"保時捷Panamera","保時捷Panamera","Porsche panamera"
"賓利T系列","賓利T系列","Bentley t-series"
"風琴管","風琴管","Organ pipe"
"起亞最佳","起亞最佳","Kia optima"
"太平洋克萊斯勒","太平洋克萊斯勒","Chrysler pacifica"
"Smartweed-蕎麥家族","Smartweed-蕎麥家族","Smartweed-buckwheat family"
"豐田遠景","豐田遠景","Toyota vista"
"豐田龍骨","豐田龍骨","Toyota carina"
"豐田佳麗","豐田佳麗","Toyota allion"
"發射037","發射037","Lancia 037"
"炮樓","炮樓","Gun turret","砲樓"
"體育教練","體育教練","Athletic trainer"
"大量客人","大量客人","Cooter"
"佛羅里達紅腹龜","佛羅里達紅腹龜","Florida Redbelly Turtle"
"危險品套裝","危險品套裝","Hazmat suit"
"皮p50","皮p50","Peel p50"
"葡萄風信子","葡萄風信子","Grape hyacinth"
"含羞草","含羞草","Mimosa tenuiflora"
"海底峽谷","海底峽谷","Submarine canyon"
"胭脂紅","胭脂紅","Carmine"
"狗窩","狗窩","Doghouse","狗窩","狗屋"
"海岸線","海岸線","Bight"
"紅肉","紅肉","Red meat"
"蘇夫加尼亞","蘇夫加尼亞","Sufganiyah"
"美國mast","美國mast","American mastiff"
"五十鈴綠洲","五十鈴綠洲","Isuzu oasis"
"高校壘球","高校壘球","College softball"
"萊克瓦爾","萊克瓦爾","Lekvar"
"乳蛋餅洛林","乳蛋餅洛林","Quiche lorraine"
"綠豌豆燴飯","綠豌豆燴飯","Green pea risotto"
"豌豆","豌豆","Minted peas"
"奶油菠菜","奶油菠菜","Creamed spinach"
"烤紅薯","烤紅薯","Baked sweet potato"
"黑麥麵粉","黑麥麵粉","Rye flour"
"空頭","空頭","Airheads"
"冷卻器","冷卻器","Cooler","涼","涼爽","陰涼","冷靜","沉著","風涼","鎮靜","凊"
"豆腐皮","豆腐皮","Tofu skin"
"非洲食品","非洲食品","African food"
"歐寶外交官","歐寶外交官","Opel diplomat"
"露營","露營","Campdrafting"
"格斯特米爾","格斯特米爾","Gristmill"
"本田z","本田z","Honda z"
"土豆","土豆","Potato","馬鈴薯","土豆","藷","薯"
"梅賽德斯-奔馳W120","梅賽德斯-奔馳W120","Mercedes-benz w120"
"梅賽德斯-奔馳W114","梅賽德斯-奔馳W114","Mercedes-benz w114"
"梅賽德斯-奔馳W123","梅賽德斯-奔馳W123","Mercedes-benz w123"
"梅賽德斯-奔馳W124","梅賽德斯-奔馳W124","Mercedes-benz w124"
"狗踏板車","狗踏板車","Dog scootering"
"好羽毛","好羽毛","Feather boa"
"民俗","民俗","Folkrace"
"鞋tree","鞋tree","Shoe tree","鞋楦"
"鋼琴家","鋼琴家","Pianist","鋼琴家"
"梅賽德斯-奔馳R107和C107","梅賽德斯-奔馳R107和C107","Mercedes-benz r107 and c107"
"梅賽德斯-奔馳R129","梅賽德斯-奔馳R129","Mercedes-benz r129"
"梅賽德斯-奔馳W219","梅賽德斯-奔馳W219","Mercedes-benz w219"
"夾","夾","Folder","夾","折","卷宗","折佈機"
"大宇努比拉","大宇努比拉","Daewoo nubira"
"標致203","標致203","Peugeot 203"
"納蘭吉拉","納蘭吉拉","Naranjilla"
"貞彌","貞彌","Sadya"
"骨形目","骨形目","Perciformes"
"木瓜","木瓜","Pawpaw"
"日產瞪羚","日產瞪羚","Nissan gazelle"
"側蓋","側蓋","Side cap"
"自由高峰","自由高峰","Liberty spikes"
"日產了","日產了","Nissan cima"
"氣動工具","氣動工具","Pneumatic tool"
"髮膠","髮膠","Hair spray","噴髮膠","髮霧"
"河豚","河豚","Blowfish"
"唐so","唐so","Tang soo do"
"大宇萊切蒂","大宇萊切蒂","Daewoo lacetti"
"塞斯納402","塞斯納402","Cessna 402"
"甜味","甜味","Sweetness","甜美","芳香"
"蘸","蘸","Dip","蘸","傾角","蘸","淬","浸一下"
"兒科","兒科","Pediatrics","兒科","兒科學"
"攝影","攝影","Photography","攝影"
"水星殖民地公園","水星殖民地公園","Mercury colony park"
"水泵","水泵","Pump","抽","抽水","唧筒","打氣","唧","套","潏","抽水机","唧筒"
"腰果雞","腰果雞","Cashew chicken"
"教區","教區","Parish","教區"
"屬性","屬性","Property","屬性","性能","財產","特性","產權","性質","資產","財物","產業","財產權","產","所有權","財","業","家當","所有物"
"警察","警察","Police","警察","警方","警","治安","管轄","維持治安"
"發脾氣","發脾氣","Temper tantrum"
"汽油","汽油","Gasoline","汽油"
"丙烷","丙烷","Propane"
"薄荷奶油","薄荷奶油","Crème de menthe"
"海鷹","海鷹","Sea eagle","魚鷹"
"航海的","航海的","Nacatamal"
"下坡山地自行車","下坡山地自行車","Downhill mountain biking"
"歐寶奧林匹亞","歐寶奧林匹亞","Opel olympia"
"欖仁","欖仁","Terminalia catappa"
"托福基","托福基","Tofurkey"
"探魚器","探魚器","Fishfinder"
"西部針葉樹種子蟲","西部針葉樹種子蟲","Western conifer seed bug"
"演奏會","演奏會","Recital"
"瑪莎拉蒂3200 GT","瑪莎拉蒂3200 GT","Maserati 3200 gt"
"福特精英","福特精英","Ford elite"
"金字塔","金字塔","Pyramid","金字塔","錐體","使 ... 成金字塔狀"
"山楂片","山楂片","Haw flakes"
"牧師","牧師","Priest","牧師","祭司","神甫"
"英菲尼迪QX70","英菲尼迪QX70","Infiniti qx70"
"圖形軟件","圖形軟件","Graphics software"
"球","球","Pallone"
"加拿大哥倫拜恩","加拿大哥倫拜恩","Canada columbine"
"韓國皇室料理","韓國皇室料理","Korean royal court cuisine"
"卡倫石龍子","卡倫石龍子","Cullen skink"
"紅色小蟲","紅色小蟲","Red bugs"
"街頭食品","街頭食品","Street food"
"魚","魚","Channel Catfish"
"螺旋槳","螺旋槳","Propeller (Fan)"
"神奇寶貝","神奇寶貝","Pokémon"
"泥摔跤","泥摔跤","Mud wrestling"
"鴨嘴獸","鴨嘴獸","Platypus","鴨嘴獸"
"厄立特里亞廚房","厄立特里亞廚房","Eritrean cuisine"
"鞋油","鞋油","Shoe polish","鞋油","皮鞋油"
"朝聖","朝聖","Pilgrimage","朝聖","朝覲","朝","朝聖"
"西塞利","西塞利","Cicely"
"窩棚","窩棚","Shack","窩棚","棚子","棚","棚寮","簡陋的小屋"
"普通街","普通街","Common rue"
"新幾內亞唱歌狗","新幾內亞唱歌狗","New guinea singing dog"
"Chokladboll","Chokladboll","Chokladboll"
"普洛特","普洛特","Pluot"
"塗料","塗料","Paint","涂料","油漆","漆","畫","顏料","油","油漆","漆","畫","描繪","繪畫","粉刷","繪","涂抹","繢","寫","文"
"德州吐司","德州吐司","Texas toast"
"運動裝備","運動裝備","Sports equipment"
"馬瑞瑪牧羊犬","馬瑞瑪牧羊犬","Maremma sheepdog"
"哈里拉","哈里拉","Harira"
"東部帳篷毛毛蟲","東部帳篷毛毛蟲","Eastern tent caterpillar"
"起亞索倫托","起亞索倫托","Kia sorento"
"黑櫻桃","黑櫻桃","Black cherry"
"福特exp","福特exp","Ford exp"
"布加迪13型","布加迪13型","Bugatti type 13"
"布加迪35型","布加迪35型","Bugatti type 35"
"布加迪51型","布加迪51型","Bugatti type 51"
"布加迪18型","布加迪18型","Bugatti type 18"
"布加迪皇家","布加迪皇家","Bugatti royale"
"布加迪46型","布加迪46型","Bugatti type 46"
"布加迪55型","布加迪55型","Bugatti type 55"
"布加迪101型","布加迪101型","Bugatti type 101"
"布加迪32型","布加迪32型","Bugatti type 32"
"道奇狗","道奇狗","Dodger dog"
"裝飾","裝飾","Ornament","裝飾","點綴","鋃","飾","鋃","瓖","裝飾物"
"大西洋西班牙鯖魚","大西洋西班牙鯖魚","Atlantic spanish mackerel"
"雪佛蘭凱爾特人","雪佛蘭凱爾特人","Chevrolet celta"
"塞斯納210","塞斯納210","Cessna 210"
"月花","月花","Moonflower"
"宣傳冊","宣傳冊","Brochure","簡裝本","小冊"
"桑加拉惹","桑加拉惹","Sangharaja"
"纏繞","纏繞","Twine","纏繞","盤繞","合股線"
"導彈艇","導彈艇","Missile boat"
"燕麥葡萄乾餅乾","燕麥葡萄乾餅乾","Oatmeal-raisin cookies"
"無鹽黃油","無鹽黃油","Unsalted butter"
"多用途麵粉","多用途麵粉","All-purpose flour"
"木麻黃屬","木麻黃屬","Casuarina"
"玄參","玄參","Figwort"
"蘭格的金屬印記","蘭格的金屬印記",'''"Lange''''s Metalmark"'''
"現代Accus","現代Accus","Hyundai equus"
"常春藤","常春藤","Ivy gourd"
"科羅拉多河蟾蜍","科羅拉多河蟾蜍","Colorado River Toad"
"摩托艇","摩托艇","Powerboating"
"彈藥帶","彈藥帶","Ammunition belt"
"皇冠v子","皇冠v子","Crown vetch"
"基斯瓦","基斯瓦","Kiswah"
"三菱挑戰者","三菱挑戰者","Mitsubishi challenger"
"奶油脂","奶油脂","Butterfat"
"落石","落石","Rockfall"
"意大利面","意大利面","Pasta"
"企鵝","企鵝","Penguin","企鵝"
"蘭開夏郡","蘭開夏郡","Lancashire heeler"
"塑料","塑料","Plastic","塑料","塑膠","玻璃","塑膠的","合成的"
"四國","四國","Shikoku"
"西印度小黃瓜","西印度小黃瓜","West indian gherkin"
"冬季美味","冬季美味","Winter savory"
"滑輪","滑輪","Pulley","滑輪","滑車"
"公共交通","公共交通","Public transport"
"沙漠棕櫚","沙漠棕櫚","Desert Palm"
"福特彗星","福特彗星","Ford comète"
"日產魔方","日產魔方","Nissan cube"
"延音踏板","延音踏板","Sustain pedal"
"海軍陸戰隊武術計劃","海軍陸戰隊武術計劃","Marine corps martial arts program"
"甘草精","甘草精","Liquorice"
"多塞特郡蒂姆鬥牛犬","多塞特郡蒂姆鬥牛犬","Dorset olde tyme bulldogge"
"勞埃德lt 500","勞埃德lt 500","Lloyd lt 500"
"黃米飯","黃米飯","Nasi kuning"
"餅子","餅子","Serabi"
"鳳尾燕尾","鳳尾燕尾","Palamedes Swallowtail"
"雪佛蘭車隊","雪佛蘭車隊","Chevrolet fleetline"
"玻璃紙麵條","玻璃紙麵條","Cellophane noodles"
"日產豪美","日產豪美","Nissan homy"
"跳傘","跳傘","Parachuting","跳傘","傘投"
"亨伯超級狙擊","亨伯超級狙擊","Humber super snipe"
"流浪狗","流浪狗","Street dog"
"雪佛蘭科帕奇","雪佛蘭科帕奇","Chevrolet captiva"
"日產巴薩拉","日產巴薩拉","Nissan bassara"
"氣動扭矩扳手","氣動扭矩扳手","Pneumatic torque wrench"
"類型110","類型110","Nsu typ 110"
"Quadratini","Quadratini","Quadratini"
"宮","宮","Palace","宮殿","宮","宮廷","殿","華麗之大廈","派力司"
"菲亞特Abarth 850TC轎車","菲亞特Abarth 850TC轎車","Fiat abarth 850tc berlina"
"男性人物","男性人物","Male person"
"阿巴特·辛卡2000","阿巴特·辛卡2000","Abarth simca 2000"
"產業","產業","Silpancho"
"托洛洛什","托洛洛什","Tololoche"
"林地景天","林地景天","Woodland stonecrop"
"S黃歡Noble","S黃歡Noble","Shuanghuan noble"
"第一次聖餐","第一次聖餐","First communion"
"單源咖啡","單源咖啡","Single-origin coffee"
"長城保險櫃","長城保險櫃","Great wall safe"
"大宇希望","大宇希望","Daewoo espero"
"大宇拉諾斯","大宇拉諾斯","Daewoo lanos"
"起亞卡倫斯","起亞卡倫斯","Kia carens"
"大發配偶","大發配偶","Daihatsu consorte"
"電視托斯卡納","電視托斯卡納","Tvr tuscan"
"馬修","馬修","Mathri"
"南瓜","南瓜","Pumpkin","南瓜"
"五十鈴更快","五十鈴更快","Isuzu faster"
"面盆扳手","面盆扳手","Basin wrench"
"芝加哥風格的熱狗","芝加哥風格的熱狗","Chicago-style hot dog"
"Boorelu","Boorelu","Boorelu"
"在","在","Phin"
"芝士泡芙","芝士泡芙","Cheese puffs"
"電視M系列","電視M系列","Tvr m series"
"福特泰晤士307e","福特泰晤士307e","Ford thames 307e"
"景天","景天","Crepis paludosa"
"Alinazik烤肉串","Alinazik烤肉串","Alinazik kebab"
"水上船夫","水上船夫","Water boatmen"
"梅賽德斯-奔馳W126","梅賽德斯-奔馳W126","Mercedes-benz w126"
"羅西尼","羅西尼","Tournedos rossini"
"Pastiera","Pastiera","Pastiera"
"雪佛蘭樣式線","雪佛蘭樣式線","Chevrolet styleline"
"遊戲機","遊戲機","Playstation"
"鎂6","鎂6","Mg 6"
"藥用蘑菇","藥用蘑菇","Medicinal mushroom"
"電視潑婦","電視潑婦","Tvr vixen"
"世界f0","世界f0","Byd f0"
"賓扎薩拉","賓扎薩拉","Binzasara"
"梅賽德斯·奔馳w108","梅賽德斯·奔馳w108","Mercedes-benz w108"
"豐田蓋亞","豐田蓋亞","Toyota gaia"
"蟹餅乾","蟹餅乾","Crab cracker"
"保時捷928","保時捷928","Porsche 928"
"沃爾沃PV 60","沃爾沃PV 60","Volvo pv 60"
"GMC雪佛蘭","GMC雪佛蘭","Gmc chevette"
"刀具磨床","刀具磨床","Tool and cutter grinder"
"撐竿跳高","撐竿跳高","Pole vault","撐竿跳高"
"社交修飾","社交修飾","Social grooming"
"犁","犁","Plough","北斗星"
"湄公河giant魚","湄公河giant魚","Mekong giant catfish"
"Z UI全","Z UI全","Zui quan"
"乍得","乍得","Chaat"
"港式奶茶","港式奶茶","Hong kong-style milk tea"
"蛋撻","蛋撻","Egg tart"
"獵海豹","獵海豹","Seal hunting"
"我不敢相信這不是黃油！","我不敢相信這不是黃油！",'''"I can''''t believe it''''s not butter!"'''
"排簫","排簫","Pan flute"
"朝陽龜","朝陽龜","Sunburst Turtle"
"杜爾斯","杜爾斯","Dulse"
"甜葉菊","甜葉菊","Stevia"
"好","好","Kheer"
"牛奶和奶酪","牛奶和奶酪","Milk & cheese"
"平靜的","平靜的","Pacífico"
"棕櫚週日","棕櫚週日","Palm sunday"
"啟動測試版","啟動測試版","Lancia beta"
"自由式小輪車","自由式小輪車","Freestyle bmx"
"平地小輪車","平地小輪車","Flatland bmx"
"扁蟲","扁蟲","Flatworm","扁蟲"
"日產x-trail","日產x-trail","Nissan x-trail"
"特拉科約","特拉科約","Tlacoyo"
"藍海藻","藍海藻","Aonori"
"真正的岡村奴","真正的岡村奴","Cladosiphon okamuranus"
"本田流","本田流","Honda stream"
"大力神甲蟲","大力神甲蟲","Hercules beetle"
"托馬索瓜拉","托馬索瓜拉","De tomaso guarà"
"嬰兒洗禮","嬰兒洗禮","Infant baptism"
"道格拉斯C-74 Globemaster","道格拉斯C-74 Globemaster","Douglas c-74 globemaster"
"世界讀書日","世界讀書日","World book day"
"鍋爐製造商","鍋爐製造商","Boilermaker"
"雷諾14","雷諾14","Renault 14"
"帆傘運動","帆傘運動","Parasailing"
"薄荷","薄荷","Menta"
"保加利亞美食","保加利亞美食","Bulgarian cuisine"
"塔拉","塔拉","Tarator"
"梨","梨","Pear","梨","梨子"
"現代Chibron","現代Chibron","Hyundai tiburon"
"嬰兒床","嬰兒床","Infant bed"
"Pickelhaube","Pickelhaube","Pickelhaube"
"現代拉維塔","現代拉維塔","Hyundai lavita"
"奎伊·泰夫","奎伊·泰夫","Kuy teav"
"Pankration","Pankration","Pankration"
"普通丁香","普通丁香","Common lilac"
"高風鈴草","高風鈴草","Tall bellflower"
"電視嵌合體","電視嵌合體","Tvr chimaera"
"Studebaker US6","Studebaker US6","Studebaker us6"
"哄騙","哄騙","Sujuk"
"青花瓷","青花瓷","Blue and white porcelain"
"巨囊藻","巨囊藻","Macrocystis"
"地球儀花","地球儀花","Globe flower"
"紫杉屬","紫杉屬","Fumaria"
"民間樂器","民間樂器","Folk instrument"
"普魯士蘆筍","普魯士蘆筍","Prussian asparagus"
"齊柏林飛艇","齊柏林飛艇","Cepelinai"
"沙灘足球","沙灘足球","Beach soccer"
"英國鬥牛犬","英國鬥牛犬","English Bulldog"
"海鬣蜥","海鬣蜥","Marine iguana"
"窗膜","窗膜","Window film"
"袖","袖","Sleeve","袖","套","袖子","螺母"
"貝殼皮山核桃","貝殼皮山核桃","Shellbark hickory"
"虎尾草","虎尾草","Tubifex tubifex"
"加拿大血紅","加拿大血紅","BloodrootSanguinaria canadensis"
"倉庫倉庫","倉庫倉庫","Kho kho"
"膨化","膨化","Puffed","泡","膀"
"天篷走道","天篷走道","Canopy walkway"
"石灰","石灰","Lime (Material)"
"桌布","桌布","Doily"
"阿倫特","阿倫特","Alaunt"
"拉戈托羅馬涅羅","拉戈托羅馬涅羅","Lagotto romagnolo"
"芹菜","芹菜","Celtuce"
"龍月","龍月","Ryūteki"
"草原土撥鼠","草原土撥鼠","Prairie dog"
"豪豬魚","豪豬魚","Porcupine fishes"
"畫集，美術書","畫集，美術書","Art book","藝術書"
"對於","對於","Corchorus"
"三菱燈","三菱燈","Mitsubishi carisma"
"Perodua kelisa","Perodua kelisa","Perodua kelisa"
"房頂的瓦片","房頂的瓦片","Teja"
"香菜","香菜","Culantro"
"墨西哥烤豬肉","墨西哥烤豬肉","Cochinita pibil"
"保時捷","保時捷","Porsche"
"保時捷924","保時捷924","Porsche 924"
"痛","痛","Pain","疼痛","痛","痛苦","疼","痠痛","苦","苦痛","痠疼","痠","楚"
"保時捷944","保時捷944","Porsche 944"
"保時捷968","保時捷968","Porsche 968"
"保時捷912","保時捷912","Porsche 912"
"普通的泥濘","普通的泥濘","Common mudpuppy"
"東方蟑螂","東方蟑螂","Oriental cockroach"
"鬼臼","鬼臼","Podophyllum peltatum"
"紅腳boo魚","紅腳boo魚","Red-footed booby"
"公共關係","公共關係","Public relations"
"隨心所欲","隨心所欲","Freeride (Mountain Biking)"
"撞倒","撞倒","Rundown","跬"
"議會","議會","Parliament","議會","國會","議院"
"挪威布恩德","挪威布恩德","Norwegian buhund"
"北極熊","北極熊","Polar bear","白熊"
"法拉利330","法拉利330","Ferrari 330"
"佛誕","佛誕",'''"Buddha''''s birthday"'''
"什麼","什麼","Coho"
"耳蝸","耳蝸","Oncorhynchus"
"豬扒","豬扒",'''"Pig pickin''''"'''
"刷鉤","刷鉤","Brush hook"
"野生模擬橙","野生模擬橙","Wild mock-orange"
"馬球","馬球","Polo"
"波音307 Stratoliner","波音307 Stratoliner","Boeing 307 stratoliner"
"火腿芝士三明治","火腿芝士三明治","Ham and cheese sandwich"
"職業","職業","Profession","職業","行業","業","業務","工","行"
"膽黃蜂","膽黃蜂","Gall Wasps"
"梅賽德斯-奔馳W10","梅賽德斯-奔馳W10","Mercedes-benz w10"
"小提琴","小提琴","Rebab"
"遊行","遊行","Parade","遊行","閱兵","閱兵式","閱","標榜","撿閱"
"混合器","混合器","Mixer","混合器","混頻器"
"黑飲料","黑飲料","Black drink"
"電子零件","電子零件","Electronic component","電子元件"
"弗里斯蘭手球","弗里斯蘭手球","Frisian handball"
"葉足蟲","葉足蟲","Leaf Footed Bugs"
"現代聖達菲","現代聖達菲","Hyundai santa fe"
"鉛筆","鉛筆","Pencil","鉛筆","筆","畫筆","畫","寫"
"泡菜球","泡菜球","Pickleball"
"豆漿機","豆漿機","Soy milk maker"
"東方new","東方new","Eastern newt"
"莎莎座","莎莎座","Seat salsa"
"意大利冰","意大利冰","Italian ice"
"克洛斯特拉","克洛斯特拉","Clostera"
"曬乾的番茄","曬乾的番茄","Sun-dried tomato"
"豐田概念車，2000–09年","豐田概念車，2000–09年",'''"Toyota concept vehicles',' 2000–09"'''
"座位bolero","座位bolero","Seat bolero"
"莫里斯250 ju","莫里斯250 ju","Morris 250 ju"
"日產藍鳥","日產藍鳥","Nissan bluebird (u12)"
"魯迪西亞","魯迪西亞","Ludisia"
"第十一代福特雷鳥","第十一代福特雷鳥","Eleventh generation ford thunderbird"
"探戈","探戈","Seat tango"
"紙","紙","Paper","紙","論文","楮"
"斯太爾100","斯太爾100","Steyr 100"
"豐田君悅","豐田君悅","Toyota grand hiace"
"第十代福特雷鳥","第十代福特雷鳥","Tenth generation ford thunderbird"
"櫥櫃","櫥櫃","Cupboard","櫥櫃","柜","櫃","櫃子","碗櫃"
"航空","航空","Aviation (Drink)"
"迪薩隆諾","迪薩隆諾","Disaronno"
"品種","品種","Varanidae"
"at魚","at魚","Goatfishes"
"變形","變形","Surform"
"粉彩","粉彩","Pastel (Art)"
"萊的哇籌碼","萊的哇籌碼",'''"Lay''''s wow chips"'''
"越野滑雪者","越野滑雪者","Cross-country skier"
"個人電腦","個人電腦","Personal computer"
"帕科拉","帕科拉","Pakola"
"紅地毯","紅地毯","Red carpet"
"佩里卡利斯","佩里卡利斯","Pericallis"
"品脫杯","品脫杯","Pint glass"
"恩薩蒂娜","恩薩蒂娜","Ensatina"
"浮動","浮動","Float","浮動","浮","漂浮","飄","漂","飄動","飄蕩","氾","汎","浮筒","彩車","泛","鏝","鏝子","浮游物"
"經院摔跤","經院摔跤","Scholastic wrestling"
"牙買加小餡餅","牙買加小餡餅","Jamaican patty"
"潛艇航母","潛艇航母","Submarine aircraft carrier"
"螃蟹仰光","螃蟹仰光","Crab rangoon"
"鬆弛襯裡","鬆弛襯裡","Slacklining"
"沃克斯豪爾峰","沃克斯豪爾峰","Vauxhall cresta"
"酒館","酒館","Pub"
"重量拉","重量拉","Weight pulling"
"法拉利125 s","法拉利125 s","Ferrari 125 s"
"法拉利195 Inter","法拉利195 Inter","Ferrari 195 inter"
"法拉利212間","法拉利212間","Ferrari 212 inter"
"法拉利365","法拉利365","Ferrari 365"
"法拉利tr","法拉利tr","Ferrari tr"
"青銅青蛙","青銅青蛙","Bronze frog"
"白wood漿草","白wood漿草","White wood sorrel"
"籠","籠","Cage","籠","籠子","殼體","櫳","篝","柙","樊","牢蘢","籠","關進籠內"
"培根伏特加","培根伏特加","Bacon vodka"
"平行","平行","Pararge"
"地鼠蛇","地鼠蛇","Gopher snake"
"扭矩測試儀","扭矩測試儀","Torque tester"
"ger海龜","ger海龜","Loggerhead sea turtle"
"紫杉屬","紫杉屬","Euphydryas"
"八葉草","八葉草","Alypia octomaculata"
"土耳其培根","土耳其培根","Turkey bacon"
"阿拉德p1","阿拉德p1","Allard p1"
"風衣","風衣","Windbreaker"
"x Amarcrinum","x Amarcrinum","× amarcrinum"
"Dipteryx工具","Dipteryx工具","Dipteryx alata"
